symbol,incomeType,income,asset,time,datetime_utc,info
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865125000,2026-09-20T00:45:25+00:00,93391534
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865125000,2026-09-20T00:45:25+00:00,93391535
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865125000,2026-09-20T00:45:25+00:00,93391536
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865126000,2026-09-20T00:45:26+00:00,93391537
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865128000,2026-09-20T00:45:28+00:00,93391538
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865128000,2026-09-20T00:45:28+00:00,93391539
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865129000,2026-09-20T00:45:29+00:00,93391540
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865130000,2026-09-20T00:45:30+00:00,93391541
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865130000,2026-09-20T00:45:30+00:00,93391542
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865130000,2026-09-20T00:45:30+00:00,93391543
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865130000,2026-09-20T00:45:30+00:00,93391544
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865132000,2026-09-20T00:45:32+00:00,93391546
BTCUSDT,COMMISSION,-0.01463067,USDT,1789865132000,2026-09-20T00:45:32+00:00,539289756
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865132000,2026-09-20T00:45:32+00:00,93391547
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865133000,2026-09-20T00:45:33+00:00,93391548
BTCUSDT,COMMISSION,-0.01950756,USDT,1789865133000,2026-09-20T00:45:33+00:00,539289758
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865133000,2026-09-20T00:45:33+00:00,93391549
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865133000,2026-09-20T00:45:33+00:00,93391550
SOLUSDT,COMMISSION,-0.01977224,USDT,1789865134000,2026-09-20T00:45:34+00:00,93391551
BTCUSDT,COMMISSION,-0.01137941,USDT,1789865134000,2026-09-20T00:45:34+00:00,539289759
BTCUSDT,COMMISSION,-0.01463067,USDT,1789865134000,2026-09-20T00:45:34+00:00,539289760
BTCUSDT,COMMISSION,-0.01300504,USDT,1789865134000,2026-09-20T00:45:34+00:00,539289761
BTCUSDT,COMMISSION,-0.02601008,USDT,1789865134000,2026-09-20T00:45:34+00:00,539289762
SOLUSDT,COMMISSION,-0.00244376,USDT,1789865135000,2026-09-20T00:45:35+00:00,93391552
SOLUSDT,COMMISSION,-0.00244376,USDT,1789865135000,2026-09-20T00:45:35+00:00,93391553
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865135000,2026-09-20T00:45:35+00:00,93391554
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865135000,2026-09-20T00:45:35+00:00,93391555
BTCUSDT,COMMISSION,-0.01463067,USDT,1789865136000,2026-09-20T00:45:36+00:00,539289763
BTCUSDT,COMMISSION,-0.0162563,USDT,1789865136000,2026-09-20T00:45:36+00:00,539289764
BTCUSDT,COMMISSION,-0.02275882,USDT,1789865136000,2026-09-20T00:45:36+00:00,539289765
BTCUSDT,COMMISSION,-0.02113319,USDT,1789865137000,2026-09-20T00:45:37+00:00,539289766
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865137000,2026-09-20T00:45:37+00:00,93391556
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865137000,2026-09-20T00:45:37+00:00,93391557
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865137000,2026-09-20T00:45:37+00:00,93391558
BTCUSDT,COMMISSION,-0.01950756,USDT,1789865139000,2026-09-20T00:45:39+00:00,539289767
BTCUSDT,COMMISSION,-0.00162563,USDT,1789865139000,2026-09-20T00:45:39+00:00,539289768
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865140000,2026-09-20T00:45:40+00:00,93391559
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865140000,2026-09-20T00:45:40+00:00,93391560
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865140000,2026-09-20T00:45:40+00:00,93391561
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865141000,2026-09-20T00:45:41+00:00,93391562
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865142000,2026-09-20T00:45:42+00:00,93391563
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865142000,2026-09-20T00:45:42+00:00,93391564
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865142000,2026-09-20T00:45:42+00:00,93391565
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865144000,2026-09-20T00:45:44+00:00,93391566
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865144000,2026-09-20T00:45:44+00:00,93391567
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865144000,2026-09-20T00:45:44+00:00,93391568
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865144000,2026-09-20T00:45:44+00:00,93391569
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865146000,2026-09-20T00:45:46+00:00,93391570
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865146000,2026-09-20T00:45:46+00:00,93391571
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865146000,2026-09-20T00:45:46+00:00,93391572
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865146000,2026-09-20T00:45:46+00:00,93391573
SOLUSDT,COMMISSION,-0.00133296,USDT,1789865148000,2026-09-20T00:45:48+00:00,93391574
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865148000,2026-09-20T00:45:48+00:00,93391575
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865149000,2026-09-20T00:45:49+00:00,93391576
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865149000,2026-09-20T00:45:49+00:00,93391577
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865150000,2026-09-20T00:45:50+00:00,93391578
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865150000,2026-09-20T00:45:50+00:00,93391579
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865151000,2026-09-20T00:45:51+00:00,93391580
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865151000,2026-09-20T00:45:51+00:00,93391581
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865153000,2026-09-20T00:45:53+00:00,93391583
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865153000,2026-09-20T00:45:53+00:00,93391584
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865153000,2026-09-20T00:45:53+00:00,93391585
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865153000,2026-09-20T00:45:53+00:00,93391586
SOLUSDT,COMMISSION,-0.00244376,USDT,1789865155000,2026-09-20T00:45:55+00:00,93391587
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865155000,2026-09-20T00:45:55+00:00,93391588
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865155000,2026-09-20T00:45:55+00:00,93391589
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865155000,2026-09-20T00:45:55+00:00,93391590
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865157000,2026-09-20T00:45:57+00:00,93391591
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865157000,2026-09-20T00:45:57+00:00,93391592
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865157000,2026-09-20T00:45:57+00:00,93391593
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865158000,2026-09-20T00:45:58+00:00,93391594
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865160000,2026-09-20T00:46:00+00:00,93391595
SOLUSDT,COMMISSION,-0.00244376,USDT,1789865160000,2026-09-20T00:46:00+00:00,93391596
SOLUSDT,COMMISSION,-0.00111079,USDT,1789865160000,2026-09-20T00:46:00+00:00,93391597
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865160000,2026-09-20T00:46:00+00:00,93391598
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865162000,2026-09-20T00:46:02+00:00,93391599
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865162000,2026-09-20T00:46:02+00:00,93391600
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865164000,2026-09-20T00:46:04+00:00,93391601
SOLUSDT,COMMISSION,-0.00155512,USDT,1789865164000,2026-09-20T00:46:04+00:00,93391602
SOLUSDT,COMMISSION,-0.00288808,USDT,1789865164000,2026-09-20T00:46:04+00:00,93391603
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865165000,2026-09-20T00:46:05+00:00,93391604
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865166000,2026-09-20T00:46:06+00:00,93391605
SOLUSDT,COMMISSION,-0.00222159,USDT,1789865166000,2026-09-20T00:46:06+00:00,93391606
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865166000,2026-09-20T00:46:06+00:00,93391607
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865169000,2026-09-20T00:46:09+00:00,93391608
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865169000,2026-09-20T00:46:09+00:00,93391609
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865169000,2026-09-20T00:46:09+00:00,93391610
SOLUSDT,COMMISSION,-0.00177728,USDT,1789865169000,2026-09-20T00:46:09+00:00,93391611
SOLUSDT,COMMISSION,-0.00199944,USDT,1789865171000,2026-09-20T00:46:11+00:00,93391612
SOLUSDT,COMMISSION,-0.00311024,USDT,1789865171000,2026-09-20T00:46:11+00:00,93391613
SOLUSDT,COMMISSION,-0.00044432,USDT,1789865171000,2026-09-20T00:46:11+00:00,93391614
SOLUSDT,REALIZED_PNL,-3.0022,USDT,1789866522000,2026-09-20T01:08:42+00:00,93394114
SOLUSDT,COMMISSION,-0.39113368,USDT,1789866522000,2026-09-20T01:08:42+00:00,93394114
BTCUSDT,REALIZED_PNL,-1.3104,USDT,1789866813000,2026-09-20T01:13:33+00:00,539294842
BTCUSDT,COMMISSION,-0.38962704,USDT,1789866813000,2026-09-20T01:13:33+00:00,539294842
